,T01. Artificial Intelligence will improve society more than it will create problems.,T02. Generative AI tools should be allowed as learning aids in higher education.,T03. Students should disclose the use of AI in assignments and reports.,T04. Every engineering student should receive formal education in AI.,T05. Artificial Intelligence will significantly accelerate scientific discovery.,T06. Most repetitive jobs will eventually be replaced by intelligent automation.,T07. Robots should replace humans in hazardous occupations whenever possible.,T08. AI-assisted diagnosis should become routine in healthcare.,T09. Autonomous vehicles will ultimately make transportation safer.,T10. Protection of personal data is more important than technological convenience.,T11. Technology companies should explain how recommendation algorithms work.,T12. Governments should introduce stricter regulations for Artificial Intelligence.,T13. Cybersecurity deserves greater investment than the development of new digital technologies.,T14. Social media algorithms contribute to opinion polarization.,T15. Society will increasingly depend on AI-assisted decision making.,E01. Project-based learning develops deeper understanding than examination-oriented learning.,E02. Traditional written examinations accurately measure a student's knowledge.,E03. Class attendance should be compulsory for all courses.,E04. High-quality online learning can effectively complement classroom teaching.,E05. Students should be encouraged to take courses outside their primary discipline.,E06. Every undergraduate student should participate in at least one research project.,"E07. Publishing research before graduation should be encouraged, but not mandatory.",E08. Maintaining academic honesty is more important than obtaining high grades.,E09. Collaborative learning is generally more effective than individual learning.,E10. Universities should prioritize innovation and problem-solving over rote learning.,E11. University curricula should be updated more frequently to match emerging technologies.,E12. Artificial intelligence should be integrated into teaching and personalized learning.,E13. Universities should invest more resources in research than in expanding infrastructure.,E14. Strong collaborations between universities and industry improve student education.,E15. Continuous learning and skill development are essential throughout one's career.,S01. Every individual has a responsibility to contribute positively to society.,S02. Universities should encourage students to participate in community service activities.,S03. New technologies should be evaluated for their societal impact before widespread deployment.,S04. Technology companies should be accountable for unethical use of their platforms.,S05. Individuals should have greater control over how their personal data are collected and used.,"S06. Combating online misinformation requires shared responsibility among users, platforms, and governments.",S07. Equal opportunities should be prioritized regardless of a person's background.,S08. Diverse teams generally make better decisions than homogeneous teams.,S09. Universities should promote an inclusive environment where different viewpoints can be discussed respectfully.,S10. Scientific evidence should play an important role in public policy decisions.,S11. People should be free to express differing opinions as long as they do not promote harm or discrimination.,S12. Young people should actively participate in addressing societal challenges.,S13. Critical evaluation of online information should be taught as a core educational skill.,S14. Leaders should prioritize ethical decision-making even when it reduces short-term gains.,S15. Building public trust is essential for responsible adoption of emerging technologies.,V01. Climate change requires immediate global action.,V02. Governments should prioritize investment in renewable energy over fossil fuels.,V03. Individuals should actively reduce their personal energy consumption.,V04. Public transportation and non-motorized transport should be promoted even if they require additional public investment.,V05. Single-use plastics should be significantly restricted.,"V06. Water conservation should be a priority in households, institutions, and industries.",V07. Protecting biodiversity is essential for long-term human well-being.,V08. Universities should adopt environmentally sustainable campus practices even if implementation costs increase.,"V09. Products should be designed to encourage reuse, repair, and recycling.",V10. Consumers should consider environmental impact when purchasing products.,V11. Technological innovation is essential for addressing environmental challenges.,V12. Environmental sustainability should be integrated into higher education curricula.,V13. Companies should be held accountable for the environmental impacts of their activities.,V14. International cooperation is necessary to effectively address environmental challenges.,V15. Current generations have a responsibility to protect natural resources for future generations.
S02. Universities should encourage students to participate in community service activities.,-0.0034506236447548896,0.0035476666078377134,0.2605029523835239,0.08931188371061861,-0.04095451800799665,0.07292923229895497,0.1988929686476641,-0.050447652489037584,0.23960767804362418,0.2567717954604967,0.0639062759935776,0.08701794526010503,0.014581957732274518,0.0712135989700834,-0.07720261131279112,0.22446556801030396,0.027046615412786558,-0.0019152557102137709,-0.04607533511236177,0.1411804042956626,-0.010734177089512943,0.2381564863690513,0.08624030938729847,0.3413109551706361,0.1804991959205408,0.2208441732524176,0.11783493582605123,0.28343550288357605,0.322969831410242,0.0870172780205936,0.3180822067749559,1.0,0.28793685399976743,0.3888556770179313,0.03439739083903326,0.38637047630707283,0.10690599030451776,0.2752038344335432,0.3793661540298325,0.20684489388568988,0.14060897654023227,0.351598308986645,0.239414759902419,0.2222365752528766,0.40013013903791667,-0.0864645152747237,0.17205288940270547,0.19766807304112402,0.22061365368623823,0.30864612819728876,0.0703500108394245,0.3086888475619552,0.21360592708278847,0.2574650590031296,0.41884864325009985,0.09601755048206476,0.2665758372176138,0.08669032256444231,0.1855676338140165,0.14329088805974372
S03. New technologies should be evaluated for their societal impact before widespread deployment.,0.023280925736551706,0.08663000120109983,-0.04631659787139759,0.16106859103688254,0.0402233052027749,0.07872710401235528,0.14369168193194243,0.05362920677652178,0.015871037448312572,0.07229654452198937,0.23318881557768517,0.24888151568137562,0.1620650525926465,0.0951717331788683,-0.03652087337891257,0.03826550519905203,-0.17096631921595673,-0.01573442372625719,0.10256334745818171,-0.02973303981506743,-0.11582813296232386,0.25245664075899704,-0.05835661747607922,0.20251776337002025,0.035355642898189085,0.07871129157939363,0.2151019385466287,-0.007279259513574142,0.13147879702764062,0.14904738949255747,0.5456765191344372,0.28793685399976743,1.0,0.2767241975087639,0.010378504382828932,0.21443689507168084,0.07757935693667045,0.10444669341112876,0.29197644077047,0.22248910211564107,0.07318320388170337,0.26474893606553956,0.3688705142368026,0.2365813480741834,0.316720952137577,0.272852304072473,0.08232824322280496,0.3607375889588605,0.11514916583728613,0.22695390454900263,0.17931965860416882,0.1514305753029047,0.15144818524494563,0.003816264142117602,0.2536213752500538,0.35227465888809,0.1094385270233751,0.08587551433881431,0.0059289348037528285,0.201794295685704
S04. Technology companies should be accountable for unethical use of their platforms.,-0.20135708909892303,0.07837182579957108,0.15224792502128387,0.11418339116052129,-0.05570004663378844,0.3583747095324005,0.0034656765025427583,0.033841523186692944,0.018843242316361957,0.1934400867569202,0.2521124320759311,0.30759667126845747,0.02463477880547608,0.1827513563627564,-0.07977196804498632,0.11345558002516275,0.06363521783868532,-0.19495682628917993,0.11329805226741631,0.07840546847187156,0.20441376447871235,0.20476326449435078,0.0018514353892211714,0.11919229444418274,0.2372586872586873,0.10951490087432644,0.2594172262925061,0.12448793140837368,0.3380308880308882,0.17957716056690415,0.22629746078573,0.3888556770179313,0.2767241975087639,1.0,0.21262244321894755,0.3155987399600648,0.25909177284636475,0.1289884024110024,0.394882404423493,0.33758619665648926,0.035297791969546286,0.3175831046942654,0.267960539448002,0.4388351412567883,0.17402952155438334,0.024854121309658708,0.21584557171695037,0.23492386895937,0.17001029402232506,0.37807989618541354,-0.002925027129752479,0.30793445875901165,0.1653183106231442,0.4247640854661406,0.28428272916655417,0.08955569043499192,0.21709603447899573,0.28172703654863673,0.2932942300427067,0.29358734186739865
S05. Individuals should have greater control over how their personal data are collected and used.,-0.1412440156749825,-0.005186295182246221,0.14826612538689682,0.014305280740324023,0.23162218835558257,0.05768511333919979,-0.02583708353371646,0.12954425105018347,-0.1339552541837214,0.4638673879654644,0.3171579785865222,0.3893936739105406,0.20690520286824443,0.24239604621747168,0.045307134307859015,-0.015135553833739133,0.03242541380844326,-0.22957677858940168,-0.06752929929136343,0.17460644093716943,-0.0640086898789855,0.11950742607470397,0.025488347366709505,0.10508562321638076,0.27945959259511394,0.24351044824204535,0.015072890834688457,-0.022819818638171663,0.11042377876585611,0.14815012269325614,0.12985686389030954,0.03439739083903326,0.010378504382828932,0.21262244321894755,1.0,0.2054254622545406,0.33519639735231205,0.16461636031795152,0.2726060760065169,0.09778024140774089,0.1508146129064304,0.256579987267776,0.1481625547377445,0.2855655879392062,0.10314478889716645,0.16068682539462553,0.13442518421154462,0.08292112696872472,0.22665455690481845,0.17119239033040443,0.2089807335542282,0.08608356816668834,0.10809100073376396,0.2933246587203228,0.19408775373226242,0.16131478169340843,0.2632530904997344,0.2996297979083437,0.14810515775757344,0.20459511690160626
"S06. Combating online misinformation requires shared responsibility among users, platforms, and governments.",-0.08817617974123691,0.07474179951070575,0.03177600315050481,0.15086049548134234,0.15142735460650367,0.1922905468180837,0.16364067960082765,0.11272416266273003,0.013757196597665484,0.20670394302330583,0.07513233075409981,0.21577991309269245,0.2675618918506392,0.2964618474274078,0.03470082359356319,0.30035254066666534,-0.08351919284849493,-0.2923336690921921,0.3082121949415386,0.3509975501077335,0.12434031426020795,0.4175767295816572,0.1300934885058067,0.06807289293954161,0.514689082997274,0.22379117241941807,0.2267907624687366,-0.050165040919148696,0.30900258680635617,0.2777609885120808,0.0880356203096579,0.38637047630707283,0.21443689507168084,0.3155987399600648,0.2054254622545406,1.0,0.3170541363219405,0.05388478578276495,0.49303081736134263,0.2717464881947028,0.19493322050761305,0.2260422875151212,0.2577920836285865,0.2742296281957243,0.3110888616755284,0.30675591190217877,0.40143672164569677,0.18978652092578985,0.27864487539243793,0.4402101391016111,0.1515290090797632,0.3655824481391314,0.3941704323648292,0.4008054248955711,0.5003474580286925,0.4736058744345004,0.3161794137735688,0.41686822830441217,0.34205586027108836,0.18012684191883782
S07. Equal opportunities should be prioritized regardless of a person's background.,0.026454160752822902,0.17972112505925236,0.07638635425017791,0.126242662787628,0.33916859424078993,0.37860587302508997,0.27226400289510877,0.11332777484867863,0.006666545956639233,0.1528388233932397,0.12215465452314968,0.1694592907473228,-0.07353628525872791,0.14452590359412293,0.10071768029746685,0.30046651264736096,-0.20688271287789226,-0.18137394734121798,0.02640216066964826,0.15864606974032608,0.20947206767976956,0.2139254169190753,0.17956222573751363,0.13234780759714532,0.38846005542987644,0.28570863991440193,0.30953141083288654,0.14729818044429535,0.3334050136277643,0.4344467777697188,0.25702890843348697,0.10690599030451776,0.07757935693667045,0.25909177284636475,0.33519639735231205,0.3170541363219405,1.0,0.07464808636792501,0.49615555059767463,0.23602236151031528,0.3134433965386189,0.2647332455627527,0.26858311453894673,0.3836445644919241,0.3934592944932426,0.4031283450864791,0.4773074850624722,0.2351816128088277,0.3947988024650117,0.3275232215725347,0.2585361382065658,0.27412925697151086,0.26726893556576364,0.4404100684750451,0.3243180388629836,0.31253507951402315,0.4119648765436752,0.37377770350154904,0.44609406270773394,0.31156447022457073
S08. Diverse teams generally make better decisions than homogeneous teams.,0.0036772474800726455,0.03669491267546027,0.15081286410376438,-0.15914922192487907,-0.03513550149387984,-0.1371832472207056,0.20460616508878574,0.04985821082383072,0.24383279695125507,0.1085318799811919,0.21662814060277805,0.06362782615079886,0.16550973413812387,0.05330898552347174,-0.02957164005554668,0.056374312690921496,0.051380102607430964,-0.11938102850275951,0.009333435965396547,0.10905823446873522,0.025440889590559033,0.09482077643424074,0.18928092550996553,0.28967760490548733,-0.020995039212073047,0.2811072101889354,0.12938986938613437,0.2475871277862137,-0.020995039212073043,0.22992918759334827,0.29705745040644055,0.2752038344335432,0.10444669341112876,0.1289884024110024,0.16461636031795152,0.05388478578276495,0.07464808636792501,1.0,0.3065460183252479,0.0973707493711016,0.0944798355785462,0.28521959635734206,-0.034177807856338345,0.24681796734927425,0.1147859613692606,0.05837119358374302,0.0817870429132978,0.08508063563603127,0.013215727024035727,0.17039380629594506,-0.017289112308420385,0.2225696600566095,0.12882559143323202,0.03586255144100229,0.15507122165605114,0.04299798033895377,0.06623565653347463,-0.00694377474537878,0.21575422153480128,0.1794895708860053
S09. Universities should promote an inclusive environment where different viewpoints can be discussed respectfully.,-0.040191241224868605,0.11502701113128665,0.14328360958815184,0.1770987061989885,0.12930876974662528,0.16399713469750637,0.26790062928999075,0.10412187077321261,0.10072659303317578,0.19213544766053034,0.3258991677072729,0.17289223674744217,0.035231587828681396,0.23355332301109177,0.10583972094359652,0.20028286729620073,-0.16948422232530075,-0.2572351701865045,0.17465942029724366,0.22397681168852848,0.09034662838111637,0.3612218916498724,0.11441371061608477,0.15345718756844187,0.3566990957104108,0.2681437135296537,0.26148057063225305,0.11385428828499529,0.32631110726560275,0.3177608988234724,0.24949874151769905,0.3793661540298325,0.29197644077047,0.394882404423493,0.2726060760065169,0.49303081736134263,0.49615555059767463,0.3065460183252479,1.0,0.29059492084451627,0.44671614626407,0.36310459972079917,0.41988414703361243,0.5244144490415517,0.36168669559941086,0.2450728931861501,0.34414905655916406,0.42960478441550826,0.38641336532475407,0.28924732077132176,0.2751715331836815,0.3197367656449628,0.2753759281044638,0.4874115543085082,0.4130200878525576,0.3697059458527664,0.3664304878356127,0.4161879042558338,0.4713928304127723,0.33522084989868745
S10. Scientific evidence should play an important role in public policy decisions.,-0.028861378614345668,-0.12154780683637885,0.11222008724975349,0.11146951145507812,0.21240878859544604,0.15688396910771335,0.23521876807019249,0.11579407759513086,0.2483573186756437,0.1686404704389149,0.3674370583517983,0.17174631285049738,0.18466999680220025,0.18542014855831046,0.13237839364187273,-0.013521609588014518,-0.06814727874664801,-0.061721339984836726,1.1135830610557935e-16,0.1319426768535595,0.34619530950516814,0.20547629757861427,0.07793103189106834,0.09228024628266719,0.2213635355744769,0.28601191741151005,0.15406577730392867,0.18070509889530112,0.3143890587702481,0.22428725522856702,0.14940697888183466,0.20684489388568988,0.22248910211564107,0.33758619665648926,0.09778024140774089,0.2717464881947028,0.23602236151031528,0.0973707493711016,0.29059492084451627,1.0,0.23151940842193602,0.42802388032549016,0.36827861609499896,0.29498313845619517,0.18900317568397876,0.22981071416469553,0.2536302393498208,0.08983749300987458,0.28331927097290693,0.22482042600909966,0.19967624824222385,0.32509118968327905,0.44475984926314055,0.2707618962844079,0.28908807828840893,0.40233310707090986,0.04511905252757367,0.1763429919334159,0.1757977727262327,0.4414078972746238
S11. People should be free to express differing opinions as long as they do not promote harm or discrimination.,0.1396658233893179,-0.13647780198912046,0.17976069073805562,-0.043586907431964514,0.35786969896829335,-0.020070494422649573,0.2214092145989481,0.029040693581997512,0.12583942868735326,0.06900684064213482,0.16081988834837663,0.061692980850153574,0.13938334241782152,-0.1496599534264292,0.17716544281969404,0.18079464658108196,-0.19349636354517322,-0.13254714960341965,0.13208257399208373,0.1850736953098219,-0.04033827953976848,0.4271859106797697,0.06908940293142359,0.07542175527466859,0.2654470069947012,0.3702799224999442,0.154678484871725,0.08215060359730515,0.3206295389147465,0.33533555699339224,0.09901039663749907,0.14060897654023227,0.07318320388170337,0.035297791969546286,0.1508146129064304,0.19493322050761305,0.3134433965386189,0.0944798355785462,0.44671614626407,0.23151940842193602,1.0,0.24044504446976864,0.27401948154739003,0.28708848179675683,0.16303403527289442,0.2078155350700998,0.19080308605989524,0.0560708894503417,0.17692604638158152,0.19810112015089504,0.4337648840150036,0.32400985911442853,0.263157688113152,0.25419499840406024,0.07499710198089928,0.22432633398271012,0.18025758572484354,0.2020660999027893,0.34841362697036965,0.2720099360500601
S12. Young people should actively participate in addressing societal challenges.,0.10185775928769884,0.07111021491898718,0.27197331645597334,0.13466284967634262,0.23002679029322953,0.1567187265257533,0.2520540796138826,0.13791082333116889,0.20285418644610637,0.29107650059084417,0.31229316291052456,0.23829352351483019,0.16941390588340022,0.21496238487368288,-0.07255461035570156,0.10930733323943173,-0.028975233169137474,-0.17331339125761547,-0.00593974266608672,0.20082375799592336,0.04286608821196886,0.14369655896164557,-0.03310065198976999,0.2641857928844632,0.24124200900178758,0.31671468281140136,0.2215298901228462,0.09652341781316807,0.20308794124223062,0.1538722639773223,0.2901046896165918,0.351598308986645,0.26474893606553956,0.3175831046942654,0.256579987267776,0.2260422875151212,0.2647332455627527,0.28521959635734206,0.36310459972079917,0.42802388032549016,0.24044504446976864,1.0,0.2293685567657316,0.3153155236460634,0.2573296500081231,0.13822782226258723,0.2563746060313115,-0.007862585645683123,0.09839118919542182,0.3020964632041475,0.03568742392314026,0.4392021714208536,0.3153155236460635,0.15280060399564993,0.3219177411550607,0.21806188960219933,0.15295876763112295,0.1541093978441101,0.09440314569155271,0.27449826880887385
S13. Critical evaluation of online information should be taught as a core educational skill.,-0.10187595564100825,0.12023844435423008,0.02436969172170581,0.3070756529458279,0.22291784560247616,0.2932727164275603,0.21884374916798877,0.0944504343296498,0.014458730562590782,0.14157488125119586,0.24359740609662367,0.41466642074343213,0.32089592557218344,0.19767165434324505,0.16140238596495263,0.04600208519651748,-0.10491412748280513,-0.21925687353501452,0.12329976628475775,0.10704841706469759,0.08204187848050537,0.21756092224404355,-0.019771525605560968,0.05930040664750591,0.3429533621764356,0.1454425357933997,0.3053638694612012,-0.0261049804699658,0.20428438072322153,0.05140467930733446,0.10011364830701802,0.239414759902419,0.3688705142368026,0.267960539448002,0.1481625547377445,0.2577920836285865,0.26858311453894673,-0.034177807856338345,0.41988414703361243,0.36827861609499896,0.27401948154739003,0.2293685567657316,1.0,0.4253357151324891,0.4019613010135825,0.18976550615954327,0.23956241584854449,0.4598752993425352,0.3375583633325532,0.1460760074082573,0.26512768927563096,0.1644121073062193,0.35886751480116963,0.2379714755928141,0.529852297105383,0.24025168622355486,0.3176070582389098,0.3065007155457677,0.3188763096794664,0.27822423847383015
S14. Leaders should prioritize ethical decision-making even when it reduces short-term gains.,-0.0847069219686368,0.1682387565043122,0.07132273384457224,0.26761620791731644,0.014583795414032708,0.28755865124903546,0.20342562257312163,-0.0072786555569848204,-0.09033357984389456,0.22294020992924335,0.43595301678913595,0.32066889027980794,0.17302805869294866,0.28559464750007524,0.27385713167760833,0.050753868682001525,-0.10930702468567047,-0.23318878215194483,0.19240847597780047,0.012449340587264898,0.14697644242876462,0.34751130020743914,0.2605934436305143,0.18164904201448465,0.42462611251695825,0.21000629721530525,0.33205972803094946,0.11385197711672282,0.26996966791207433,0.23014446713303244,0.44883440707055544,0.2222365752528766,0.2365813480741834,0.4388351412567883,0.2855655879392062,0.2742296281957243,0.3836445644919241,0.24681796734927425,0.5244144490415517,0.29498313845619517,0.28708848179675683,0.3153155236460634,0.4253357151324891,1.0,0.41000820193196463,0.2167202180972507,0.3261610092341213,0.2744501608466949,0.2254674185957143,0.2108675465674337,0.2585633775118973,0.3496319279047564,0.38294314381270894,0.5301361653232588,0.398661596007396,0.17365356214756725,0.4005397598456898,0.5550282649362372,0.4516271572985441,0.36291049646318974
S15. Building public trust is essential for responsible adoption of emerging technologies.,0.0552919349893323,0.2363410677390361,0.14460761347317708,0.3426753442731122,0.2342963116752268,0.19093231140371342,0.21402952702282244,0.0404553184446765,-0.03832229165997718,0.24477050461998232,0.13766074556596464,0.3317807815444374,0.039029243362832124,0.26130965234233056,0.24986505531748385,0.0805624658825701,-0.09464515096493216,0.04848245330024817,0.04585180207493996,-0.02746311084884574,0.008394684819730278,0.28787711011728057,0.27407190601906456,0.17326632775241607,0.4038793568975871,0.060301565000143796,0.21528094944422993,0.08851260521085753,0.32608848412447966,0.29805329090679444,0.39225960222705286,0.40013013903791667,0.316720952137577,0.17402952155438334,0.10314478889716645,0.3110888616755284,0.3934592944932426,0.1147859613692606,0.36168669559941086,0.18900317568397876,0.16303403527289442,0.2573296500081231,0.4019613010135825,0.41000820193196463,1.0,0.1536203053308941,0.4361691537856249,0.346724464490919,0.2999102387004181,0.08681825064620742,0.21667448524359958,0.10148679894833235,0.3089662362798502,0.2862783221584755,0.4667974116440165,0.23886237675805677,0.44594426041666996,0.2735399654998394,0.1869974959943186,0.17077618372253797
V01. Climate change requires immediate global action.,-0.05516760988004097,-0.002113038437012441,-0.047585618258444505,0.08834605900861256,0.2291571791071789,-0.05521757688808732,0.4518972860228748,0.06661746193593969,0.1172246474696574,-0.06529516848027538,0.005748874874744164,0.07735709641590709,-0.042653256360518706,0.20750424207199683,0.13102028586180098,0.10410378966368021,-0.10718696804688384,-0.1026968600614164,0.11211616352657994,0.12302364082997493,0.05275523640735131,0.17883949896454526,0.08837298559955199,-0.005415397499617241,0.24703685505197848,0.16568402299339174,0.06866701578089014,-0.1722124977472694,0.07830275590968401,0.24190343197895284,0.20340357979990045,-0.0864645152747237,0.272852304072473,0.024854121309658708,0.16068682539462553,0.30675591190217877,0.4031283450864791,0.05837119358374302,0.2450728931861501,0.22981071416469553,0.2078155350700998,0.13822782226258723,0.18976550615954327,0.2167202180972507,0.1536203053308941,1.0,0.47084318153510096,0.21968893919089597,0.35702529505259434,0.12837859080162517,0.13827464781834717,0.1394743354970325,0.24649739184095826,0.1238081812351399,0.13940418218819933,0.3801564287031156,0.11445789527876522,0.4370328554127634,0.36192472160255706,0.2570861543351163
V02. Governments should prioritize investment in renewable energy over fossil fuels.,-0.03617131975473455,0.27901642591195897,0.3056230368689039,0.15706883391673412,0.12172581564355987,0.2868797805664966,0.24818081535559502,0.018535432911134287,0.03372633461848095,0.2651315290310405,0.22392150919537834,0.3429118477117166,0.13920726897571875,0.4495008816269215,0.13150892527095015,0.03528600165979569,-0.0005140877920747457,-0.13433399613932323,0.11504975465665984,0.09487722496187158,0.08018073921843091,0.224458177093931,0.30098490968106634,-0.12789144737518482,0.41846363273666337,0.2944882965590933,0.30737798568872376,-0.0894319935348411,0.41721957296554646,0.4032396397533145,0.19612830259027425,0.17205288940270547,0.08232824322280496,0.21584557171695037,0.13442518421154462,0.40143672164569677,0.4773074850624722,0.0817870429132978,0.34414905655916406,0.2536302393498208,0.19080308605989524,0.2563746060313115,0.23956241584854449,0.3261610092341213,0.4361691537856249,0.47084318153510096,1.0,0.24404835446859646,0.40680248659574453,0.1973651306206309,0.13390459378016326,0.3287894333395164,0.37643480503450816,0.3675661174720818,0.38999096201785327,0.3176064511533629,0.38344195994946406,0.4151427970518996,0.34837993055570093,0.15779547634758698
V03. Individuals should actively reduce their personal energy consumption.,-0.027435555296352606,0.12844862726560322,-0.04582581852688881,0.25028667829759793,-0.006563191011618962,0.25311251692667386,-0.0533410088703493,0.013218981018066414,0.06463638876571075,0.07951824301933137,0.21399870892747067,0.15316195505583546,0.08828043696434691,0.07333737071065234,0.08042713520500441,0.08462982969032543,-0.07407589587353806,-0.04354639797401305,0.003146644667661298,0.006805987227891082,0.006462523313859286,0.04907278468844977,0.33123862859619885,0.027125462035147395,0.17484608540300517,0.1380831191783076,0.3357235867622367,-0.004336062780344616,0.22866347118720703,0.2544569805332938,0.16386396054905994,0.19766807304112402,0.3607375889588605,0.23492386895937,0.08292112696872472,0.18978652092578985,0.2351816128088277,0.08508063563603127,0.42960478441550826,0.08983749300987458,0.0560708894503417,-0.007862585645683123,0.4598752993425352,0.2744501608466949,0.346724464490919,0.21968893919089597,0.24404835446859646,1.0,0.42481902609860894,0.1929517540885533,0.2413788845817121,0.18795805007455668,0.23710045263228335,0.2751923672623742,0.4916008555434728,0.11458528222016345,0.4284634866763384,0.2583789724022891,0.3208878299871843,0.3069240054643254
V04. Public transportation and non-motorized transport should be promoted even if they require additional public investment.,-0.005514495117431154,0.030135093789623934,0.1876071833846225,-0.06337875620123812,0.03961450453332491,0.12328135354886942,0.24019601797454296,0.024693664063888978,0.010725203167239745,0.12585098614081502,0.24813829526353393,0.2286883643746921,0.11509661659131258,0.1093178848608434,0.1627716564497636,-0.0023088267273719694,0.05468677412769912,-0.06559103635390534,-0.058261361429594254,0.01729234448881878,0.002417705179356044,0.022148743768045594,0.19596649704260144,-0.07249634705971021,0.14819523544855215,0.1872228912058508,0.10473019744234777,0.03406309725678481,0.1103903828377642,0.14796501493209685,0.08466110804995015,0.22061365368623823,0.11514916583728613,0.17001029402232506,0.22665455690481845,0.27864487539243793,0.3947988024650117,0.013215727024035727,0.38641336532475407,0.28331927097290693,0.17692604638158152,0.09839118919542182,0.3375583633325532,0.2254674185957143,0.2999102387004181,0.35702529505259434,0.40680248659574453,0.42481902609860894,1.0,0.3005940985642989,0.4041289930912515,0.22552845301294236,0.31822823307373055,0.3207547169811323,0.3834221936929998,0.24152184305372112,0.3099793075613724,0.39175480948215047,0.2906886625920344,0.34091838736956737
V05. Single-use plastics should be significantly restricted.,-0.1291167457637814,-0.10501235423814922,0.11438756591109046,-0.14071172803852225,0.02267098031076578,0.28164140711276,0.09378063948079912,0.01088519606324263,0.25503325567842394,-0.06565942542104078,0.05427973719347732,0.030961481683536393,0.13769628346762455,-0.12954408952123242,-0.081385136671307,0.23221133304227717,-0.16370599578045752,-0.24209764218101962,0.20397286443627538,0.19991387342775793,-0.04630057956858438,0.22194171278934155,-0.007051620038248103,0.11692375669099846,0.16660377660615389,0.2539808675730148,0.19570735414271123,-0.10056813906582115,0.1954624992989573,0.3004756049172715,0.015785578241452002,0.30864612819728876,0.22695390454900263,0.37807989618541354,0.17119239033040443,0.4402101391016111,0.3275232215725347,0.17039380629594506,0.28924732077132176,0.22482042600909966,0.19810112015089504,0.3020964632041475,0.1460760074082573,0.2108675465674337,0.08681825064620742,0.12837859080162517,0.1973651306206309,0.1929517540885533,0.3005940985642989,1.0,0.3780481333588103,0.6011392046288907,0.31912599235197436,0.3222903088730923,0.3044959962398128,0.2963875954857964,0.3441520182933878,0.2277794319554034,0.36924439070317683,0.34401690923110395
"V06. Water conservation should be a priority in households, institutions, and industries.",-0.04269255952707489,0.01978828778617366,0.06285699726663914,-0.1009304264676573,0.2552899961152564,0.11338571182818757,0.025187531666185876,-0.029869354265617497,-0.09658870152289771,-0.01611183444235014,0.24043607348822063,0.1390120888534621,0.3181317232731255,-0.16346788851397737,0.252552666234045,0.04818394694276072,-0.05170311898218358,0.0288124378305111,0.08774322397655403,-0.04502910328526675,-0.1150888643112191,0.17944943771308366,0.10858368892862054,-0.09611652999781205,0.11764406603371823,0.22023117325291136,0.15014903502100466,0.17368696272841147,0.10089139974627659,0.213506945099567,0.1357291844745362,0.0703500108394245,0.17931965860416882,-0.002925027129752479,0.2089807335542282,0.1515290090797632,0.2585361382065658,-0.017289112308420385,0.2751715331836815,0.19967624824222385,0.4337648840150036,0.03568742392314026,0.26512768927563096,0.2585633775118973,0.21667448524359958,0.13827464781834717,0.13390459378016326,0.2413788845817121,0.4041289930912515,0.3780481333588103,1.0,0.32755678347471445,0.3238258031427812,0.32592991300801477,0.28260500822981965,0.2612631085258998,0.4111281066599499,0.22779182830628764,0.20312394357899435,0.42000746067240596
V07. Protecting biodiversity is essential for long-term human well-being.,-0.0642660283301441,-0.025680842176602818,0.365368053207824,-0.02842993518144536,-0.02718010496560458,0.21962020670572838,0.1347593747401036,0.03955691250790169,0.24642817741355535,0.09934960481912147,0.23077588540015162,0.0704881998685783,0.3120523150825267,-0.07848765372470273,-0.06431019076038635,0.2816997498959338,-0.06378028303452986,-0.14071891698224337,0.10653788619112241,0.3697584862331822,0.10000295172454572,0.4640892142916737,0.1280730611260921,0.28951332453722883,0.30549903104258574,0.5312190306088781,0.3402819003815993,0.18919483414699095,0.29265298409380097,0.27229845355509064,0.15405791740660416,0.3086888475619552,0.1514305753029047,0.30793445875901165,0.08608356816668834,0.3655824481391314,0.27412925697151086,0.2225696600566095,0.3197367656449628,0.32509118968327905,0.32400985911442853,0.4392021714208536,0.1644121073062193,0.3496319279047564,0.10148679894833235,0.1394743354970325,0.3287894333395164,0.18795805007455668,0.22552845301294236,0.6011392046288907,0.32755678347471445,1.0,0.6295631831691062,0.48537645322350637,0.39284288141114315,0.1891302534668976,0.45903765143480985,0.3342415836551852,0.4795511976129325,0.3807285207154713
V08. Universities should adopt environmentally sustainable campus practices even if implementation costs increase.,0.011386761430647329,0.11433817331843873,0.2075554783134104,0.19771257442068618,0.0900098952787619,0.07542332775137109,0.22669760740362496,0.10184883947748377,0.060179140504165986,0.16807475895716842,0.26321263548160756,0.14940199754033862,0.3148422010466583,0.1617849174598637,0.11091668785252629,0.07959774469842772,-0.09091973022338821,-0.1391918773245658,0.10152694280919704,0.18875789101050824,0.1038145742591743,0.41324458626604293,0.1868779031097085,0.20220225321402305,0.24172006008176247,0.41097764342428006,0.2555059511412738,0.19488167433399806,0.2252310219636417,0.2589145412334894,0.12217432505299713,0.21360592708278847,0.15144818524494563,0.1653183106231442,0.10809100073376396,0.3941704323648292,0.26726893556576364,0.12882559143323202,0.2753759281044638,0.44475984926314055,0.263157688113152,0.3153155236460635,0.35886751480116963,0.38294314381270894,0.3089662362798502,0.24649739184095826,0.37643480503450816,0.23710045263228335,0.31822823307373055,0.31912599235197436,0.3238258031427812,0.6295631831691062,1.0,0.3636894092271206,0.5994214874488552,0.30032125645909,0.4405731240205438,0.43578048386330687,0.404641453419316,0.3941019376396123
